Year,Term,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor,CRN,Section,Start Time,End Time,Days of Week,Room,Building
2019,Spring,CMN,211,0,14,3,2,1,0,0,0,0,0,1,0,0,0,"Costello, Thomas J",50585,,06:00 PM,08:50 PM,T,4053,Lincoln Hall
2019,Spring,CMN,211,0,15,8,2,1,0,0,0,0,0,0,0,0,0,"Costello, Thomas J",50585,,06:00 PM,08:50 PM,T,4053,Lincoln Hall
2019,Spring,CMN,211,0,7,4,1,0,2,0,4,2,0,0,0,1,0,"Ditewig-Morris, Kathleen",53252,,09:00 AM,09:50 AM,MWF,1051,Lincoln Hall
2019,Spring,CMN,212,2,8,6,0,6,4,1,3,0,0,0,0,0,0,"Bryan, Ann L",50684,,02:00 PM,03:20 PM,TR,1051,Lincoln Hall
2019,Spring,CMN,212,4,10,5,4,3,1,2,0,0,0,0,0,0,0,"Bryan, Ann L",50684,,02:00 PM,03:20 PM,TR,1051,Lincoln Hall
2019,Spring,CMN,212,4,5,5,3,3,2,1,2,1,1,0,0,1,0,"Trudeau, Ashley B",50686,,09:30 AM,10:50 AM,TR,145,Armory
2019,Spring,CMN,213,2,16,2,5,2,2,0,0,0,0,0,0,0,0,"Ruge-Jones, Luisa",65071,,12:00 PM,12:50 PM,MWF,4053,Lincoln Hall
2019,Spring,CMN,213,3,14,9,1,0,1,0,1,0,0,0,0,0,0,"Ruge-Jones, Luisa",65071,,12:00 PM,12:50 PM,MWF,4053,Lincoln Hall
2019,Spring,CMN,215,1,13,1,1,1,2,2,3,0,0,0,0,0,0,"Ditewig-Morris, Kathleen",68690,,11:00 AM,11:50 AM,MWF,1051,Lincoln Hall
2019,Spring,CMN,220,0,11,3,1,2,0,3,0,0,0,1,0,1,0,"Reckard, Bryan R",50587,,10:00 AM,10:50 AM,MWF,136,Armory
2019,Spring,CMN,220,0,12,7,3,0,1,0,0,0,0,0,0,1,0,"Reckard, Bryan R",50587,,10:00 AM,10:50 AM,MWF,136,Armory
2019,Spring,CMN,230,9,33,35,17,24,16,8,15,6,1,4,1,8,2,"Guntzviller, Lisa",50599,AL1,01:00 PM,01:50 PM,MW,141,Wohlers Hall
2019,Spring,CMN,231,4,6,7,7,5,1,2,0,0,0,0,0,0,0,"Poole, Marshall S",68689,,12:30 PM,01:50 PM,TR,4053,Lincoln Hall
2019,Spring,CMN,232,3,2,7,5,5,1,0,2,2,0,0,0,0,0,"Roman Alicea, Natalia",50601,,10:00 AM,10:50 AM,MWF,4053,Lincoln Hall
2019,Spring,CMN,232,0,20,3,1,3,0,0,0,0,1,1,0,0,1,"Koven, Michele E",50600,,12:30 PM,01:50 PM,TR,1051,Lincoln Hall
2019,Spring,CMN,232,0,17,6,1,3,0,0,0,0,0,0,0,0,0,"Koven, Michele E",50600,,12:30 PM,01:50 PM,TR,1051,Lincoln Hall
2019,Spring,CMN,232,0,7,3,2,10,2,0,3,0,0,0,0,1,0,"Wilson, Samuel R",69097,,11:00 AM,11:50 AM,MWF,4053,Lincoln Hall
2019,Spring,CMN,250,0,6,3,5,6,6,3,1,2,0,1,0,0,0,"Cisneros, Josue D",68691,,09:30 AM,10:50 AM,TR,136,Armory
2019,Spring,CMN,260,1,2,3,0,5,6,1,8,0,0,0,3,0,0,"Al-Ghaithi, Salah H",56847,,09:00 AM,09:50 AM,MWF,1024,Lincoln Hall
2019,Spring,CMN,260,2,5,1,2,8,4,0,2,3,0,2,0,0,1,"Al-Ghaithi, Salah H",56847,,09:00 AM,09:50 AM,MWF,1024,Lincoln Hall
2019,Spring,CMN,260,0,8,5,4,3,2,1,2,0,3,0,0,0,1,"Williamson, Lillie D",65216,,09:30 AM,10:50 AM,TR,111,Gregory Hall
2019,Spring,CMN,260,3,6,9,3,3,3,1,0,1,1,0,0,0,0,"Williamson, Lillie D",65216,,09:30 AM,10:50 AM,TR,111,Gregory Hall
2019,Spring,CMN,277,5,5,4,6,7,11,6,3,8,2,3,5,6,2,"Dixon, Travis L",50613,AL,09:30 AM,10:50 AM,TR,1092,Lincoln Hall
2019,Spring,CMN,280,0,10,1,2,5,2,4,2,1,2,0,1,0,0,"Jackson, Sally A",50622,,11:00 AM,12:20 PM,TR,4053,Lincoln Hall
2019,Spring,CMN,312,1,9,5,7,7,1,1,1,0,0,0,0,1,0,"Barley, William",68692,,02:00 PM,03:20 PM,TR,1024,Lincoln Hall
2019,Spring,CMN,321,0,3,3,10,16,4,4,5,2,0,1,0,4,0,"Tokarz, David M",50625,,10:00 AM,10:50 AM,MWF,161,Noyes Laboratory
2019,Spring,CMN,336,16,6,2,4,1,2,0,0,0,0,0,0,0,0,"Ramey, Mary E",60185,,11:00 AM,11:50 AM,MWF,1064,Lincoln Hall
2019,Spring,CMN,336,20,3,3,0,4,0,0,0,0,0,0,0,0,0,"Ramey, Mary E",60185,,11:00 AM,11:50 AM,MWF,1064,Lincoln Hall
2019,Spring,CMN,338,4,4,6,4,4,4,3,2,1,2,0,0,0,0,"Caughlin, John P",64999,,12:30 PM,01:50 PM,TR,1064,Lincoln Hall
2019,Spring,CMN,340,3,9,3,1,4,2,0,2,1,0,0,0,1,0,"Weickum, Nikki R",52899,,12:00 PM,12:50 PM,MWF,1024,Lincoln Hall
2019,Spring,CMN,340,1,16,5,3,2,1,1,1,0,0,0,0,0,0,"DeVinney, Daniel J",60187,,10:00 AM,10:50 AM,MWF,1024,Lincoln Hall
2019,Spring,CMN,368,12,65,5,6,35,4,2,13,0,0,1,0,5,0,"Ramey, Mary E",58641,AD6,09:00 AM,09:50 AM,F,144,Armory
2019,Spring,CMN,375,0,18,28,14,11,11,9,5,5,2,1,0,0,1,"Giorgio, Grace A",52635,GG,03:30 PM,04:50 PM,TR,1000,Lincoln Hall
2019,Spring,CMN,396,0,2,5,1,4,3,7,2,4,0,0,0,0,0,"Wright-Dixon, Trina J",51686,A,11:00 AM,12:20 PM,TR,1064,Lincoln Hall
2019,Spring,CMN,396,0,13,4,3,3,0,0,0,4,0,2,0,0,0,"Costello, Thomas J",50648,B,08:00 AM,09:20 AM,TR,4053,Lincoln Hall
2019,Spring,CMN,396,0,3,4,3,4,4,3,2,2,1,0,0,1,0,"Wright-Dixon, Trina J",50642,C,09:30 AM,10:50 AM,TR,1064,Lincoln Hall
2019,Spring,CMN,396,0,7,4,2,2,5,0,2,2,0,0,0,3,1,"Bunch, Caroline M",50646,D,11:00 AM,12:20 PM,TR,137,Armory
2019,Spring,CMN,396,0,22,3,2,5,0,0,0,0,0,0,0,0,0,"Gailey, Benjamin J",50641,E,12:30 PM,01:50 PM,TR,137,Armory
2019,Spring,CMN,396,0,8,2,4,1,3,5,4,3,2,1,2,0,0,"Wright-Dixon, Trina J",50638,F,02:00 PM,03:20 PM,TR,1064,Lincoln Hall
2019,Spring,CMN,396,0,2,3,2,8,7,1,4,0,0,1,0,1,0,"Cisneros, Josue D",50643,G,11:00 AM,12:20 PM,TR,136,Armory
2019,Spring,CMN,410,0,8,8,2,4,2,3,2,0,0,0,0,1,0,"Barley, William",52643,GR,09:30 AM,10:50 AM,TR,429,Armory
2019,Spring,CMN,412,0,1,9,3,2,4,1,0,2,0,0,0,0,1,"Lammers, John C",50650,GR,09:30 AM,10:50 AM,TR,1024,Lincoln Hall
2019,Spring,CMN,421,0,4,2,8,6,3,0,2,1,1,2,1,0,0,"Bigsby, Elisabeth",50654,GR,11:00 AM,12:20 PM,TR,1066,Lincoln Hall
2019,Spring,CMN,435,5,6,4,5,4,1,2,0,1,0,0,0,0,0,"Guntzviller, Lisa",58907,GR,02:00 PM,03:20 PM,MW,4053,Lincoln Hall
2019,Spring,CMN,462,0,8,5,2,7,4,0,1,1,0,1,0,0,0,"Thompson, Charee M",52656,GR,09:30 AM,10:50 AM,TR,4053,Lincoln Hall
2019,Spring,CMN,463,0,12,13,7,3,6,2,2,3,0,0,0,0,1,"Lammers, John C",50661,GR,12:30 PM,01:50 PM,TR,1065,Lincoln Hall
2019,Spring,CMN,464,2,6,8,9,4,0,1,2,0,0,0,0,0,0,"Quick, Brian L",54587,GR,09:30 AM,10:50 AM,TR,205,Gregory Hall
2019,Spring,CPSC,112,2,5,11,10,16,6,4,1,1,0,0,1,2,0,"Pittelkow, Cameron M",56572,AB1,09:00 AM,10:50 AM,W,W9,Turner Hall
2019,Spring,CPSC,116,0,156,0,0,27,0,0,4,0,0,0,0,0,0,"Bohn, Martin O",48193,A,06:00 PM,08:50 PM,W,103,Mumford Hall
2019,Spring,CPSC,117,5,54,0,9,5,0,0,1,0,0,0,0,0,0,"Briskin, Donald P",66101,A,10:00 AM,10:50 AM,MWF,W109,Turner Hall
2019,Spring,CPSC,131,0,427,0,0,37,0,0,20,0,0,13,0,8,1,"Rayburn, A L",60004,ONL,06:30 PM,08:30 PM,MW,,
2019,Spring,CPSC,261,1,9,0,0,11,0,0,5,0,0,0,0,0,0,"Moose, Stephen P",31518,A,09:30 AM,10:50 AM,TR,W109,Turner Hall
2019,Spring,CPSC,265,0,20,0,0,1,0,0,0,0,0,0,0,0,0,"Lambert, Kris N",31495,A,12:00 PM,03:50 PM,M,M5,Turner Hall
2019,Spring,CPSC,418,16,3,0,2,6,0,5,3,0,1,1,0,0,0,"Villamil, Maria B",31547,A,02:00 PM,03:20 PM,T,2,Education Building
2019,Spring,CPSC,440,10,23,11,6,4,6,1,1,0,0,0,1,1,0,"Lipka, Alexander E",31567,AB1,12:00 PM,01:50 PM,W,M205,Turner Hall
2019,Spring,CPSC,453,1,18,0,2,4,0,0,0,0,0,0,0,0,0,"Diers, Brian W",31550,A,02:00 PM,03:50 PM,T,M5,Turner Hall
2019,Spring,CPSC,542,13,11,1,3,4,0,0,0,0,0,0,0,0,0,"Butts-Wilmsmeye, Carolyn",52387,AL1,02:00 PM,03:50 PM,MW,W223,Turner Hall
2019,Spring,CS,101,320,158,75,42,22,20,12,7,11,2,8,7,10,1,"Davis, Neal E",31018,AL1,12:00 PM,12:50 PM,MW,AUD,Foellinger Auditorium
2019,Spring,CS,105,216,189,39,35,48,13,7,16,2,1,12,4,2,1,"Harris, Albert F",31128,AL2,04:00 PM,05:30 PM,M,THEAT,Lincoln Hall
2019,Spring,CS,125,55,223,39,20,32,13,4,9,2,0,18,0,21,2,"Challen, Geoffrey W",31155,AL2,10:00 AM,10:50 AM,MWF,THEAT,Lincoln Hall
2019,Spring,CS,126,14,75,53,22,13,7,2,3,2,0,0,0,4,1,"Evans, Graham C",65120,SD1,12:30 PM,01:45 PM,TR,1320,Digital Computer Laboratory
2019,Spring,CS,126,3,41,28,22,10,2,0,1,2,0,0,0,9,1,"Evans, Graham C",65120,SD1,12:30 PM,01:45 PM,TR,1320,Digital Computer Laboratory
2019,Spring,CS,173,13,73,59,78,45,45,25,26,7,9,9,5,7,1,"Fleck, Margaret M",31187,ADA,01:00 PM,01:50 PM,R,1105,Siebel Center for Comp Sci
2019,Spring,CS,173,11,30,33,18,25,14,21,17,6,3,4,5,5,0,"Varodayan, David",48266,BDA,11:00 AM,11:50 AM,F,1111,Siebel Center for Comp Sci
2019,Spring,CS,196,2,10,4,0,3,0,0,0,0,0,0,1,1,0,"Challen, Geoffrey W",31193,,07:00 PM,07:50 PM,T,216,Siebel Center for Comp Sci
2019,Spring,CS,196,2,23,9,2,1,0,0,0,1,0,0,0,1,0,"Fleck, Margaret M",31195,,ARRANGED,,,ARR,Siebel Center for Comp Sci
2019,Spring,CS,199,18,3,4,1,1,0,0,0,0,0,0,0,1,0,"Davis, Neal E",70000,PY1,11:00 AM,12:15 PM,TR,216,Siebel Center for Comp Sci
2019,Spring,CS,210,4,76,14,14,14,0,4,2,0,0,1,0,1,0,"Cunningham, Ryan M",31205,AL1,03:00 PM,03:50 PM,M,1404,Siebel Center for Comp Sci
2019,Spring,CS,225,8,155,16,17,14,9,7,4,6,6,5,2,18,3,"Zilles, Craig",31208,AL1,11:00 AM,11:50 AM,MWF,1002,Electrical & Computer Eng Bldg
2019,Spring,CS,225,15,77,18,12,11,6,5,8,5,7,5,3,19,5,"Zilles, Craig",31208,AL1,11:00 AM,11:50 AM,MWF,1002,Electrical & Computer Eng Bldg
2019,Spring,CS,233,9,92,8,2,32,3,2,14,1,0,18,0,6,0,"Herman, Geoffrey L",61689,AL1,12:00 PM,12:50 PM,MWF,1404,Siebel Center for Comp Sci
2019,Spring,CS,233,5,39,4,1,11,0,0,9,0,0,1,0,6,0,"Herman, Geoffrey L",61689,AL1,12:00 PM,12:50 PM,MWF,1404,Siebel Center for Comp Sci
2019,Spring,CS,241,56,34,28,17,38,12,17,11,13,5,9,17,9,1,"Angrave, Lawrence C",53753,ADA,09:00 AM,10:20 AM,R,218,Siebel Center for Comp Sci
2019,Spring,CS,242,24,60,20,24,15,7,6,4,3,1,3,0,1,0,"Woodley, Michael J",43558,AB1,ARRANGED,,,ARR,Siebel Center for Comp Sci
2019,Spring,CS,296,44,44,5,6,0,0,0,1,0,0,0,0,2,0,"Fagen-Ulmschnei, Wade A",31262,,05:00 PM,05:50 PM,R,1404,Siebel Center for Comp Sci
2019,Spring,CS,357,19,54,22,20,16,10,5,6,3,3,2,2,3,0,"Silva, Mariana T",61476,M,03:30 PM,04:45 PM,TR,1404,Siebel Center for Comp Sci
2019,Spring,CS,357,22,46,23,25,18,7,15,11,4,4,1,3,5,1,"Silva, Mariana T",61476,M,03:30 PM,04:45 PM,TR,1404,Siebel Center for Comp Sci
2019,Spring,CS,361,17,40,20,13,20,6,9,7,1,1,2,1,5,0,"Varodayan, David",65086,ADA,03:00 PM,03:50 PM,W,1302,Siebel Center for Comp Sci
2019,Spring,CS,374,9,32,28,24,34,23,41,33,35,20,13,2,10,1,"Har-Peled, Sariel",65088,AL1,11:00 AM,12:15 PM,TR,1002,Electrical & Computer Eng Bldg
2019,Spring,CS,374,3,15,9,20,17,23,21,18,9,6,4,4,4,0,"Al-Hassanieh, Haitham",67005,BL1,05:00 PM,06:15 PM,TR,1320,Digital Computer Laboratory
2019,Spring,CS,398,8,30,2,1,0,0,0,1,0,0,0,0,0,0,"Sirignano, Justin A",69481,DL,08:00 AM,09:20 AM,TR,1404,Siebel Center for Comp Sci
2019,Spring,CS,398,10,7,2,5,2,1,1,0,0,0,0,0,1,0,"Stodden, Victoria",68294,IDU,02:00 PM,03:50 PM,M,126,Grad Sch of Lib & Info Science
2019,Spring,CS,410,98,57,29,6,5,1,0,1,0,0,1,0,0,0,"Zhai, Chengxiang",46258,B3,09:30 AM,10:45 AM,MW,1404,Siebel Center for Comp Sci
2019,Spring,CS,411,66,94,42,29,13,6,2,0,1,1,1,1,0,2,"Alawini, Abdussalam A",31352,N3,02:00 PM,03:15 PM,TR,2079,Natural History Building
2019,Spring,CS,411,2,17,10,6,14,15,6,3,1,1,1,1,1,0,"Chang, Kevin C",40658,ONL,ARRANGED,,,,
2019,Spring,CS,412,42,63,40,15,9,4,0,1,0,0,3,0,6,3,"Han, Jiawei",65867,DSO,ARRANGED,,,,
2019,Spring,CS,412,12,17,11,18,9,12,16,5,0,0,4,0,2,0,"Li, Qi",63461,P3,02:30 PM,03:45 PM,WF,1404,Siebel Center for Comp Sci
2019,Spring,CS,412,4,8,3,8,5,3,0,1,4,3,0,0,2,0,"Sinha, Saurabh",67009,Q3,09:30 AM,10:45 AM,WF,1310,Digital Computer Laboratory
2019,Spring,CS,418,6,17,9,6,7,5,3,3,3,0,3,0,6,1,"Shaffer, Eric G",48270,AD1,11:00 AM,11:50 AM,M,1302,Siebel Center for Comp Sci
2019,Spring,CS,421,28,73,28,15,12,7,9,6,3,0,5,0,1,0,"Beckman, A M",31375,B3,11:00 AM,12:15 PM,TR,2079,Natural History Building
2019,Spring,CS,421,20,42,6,7,3,7,3,7,0,0,0,0,1,0,"Beckman, A M",31375,B3,11:00 AM,12:15 PM,TR,2079,Natural History Building
2019,Spring,CS,421,7,18,0,1,1,0,0,0,0,0,0,0,0,0,"Beckman, A M",31375,B3,11:00 AM,12:15 PM,TR,2079,Natural History Building
2019,Spring,CS,423,5,6,6,2,5,7,5,0,2,0,0,1,3,0,"Bates, Adam M",31378,C3,11:00 AM,11:50 AM,MWF,1404,Siebel Center for Comp Sci
2019,Spring,CS,425,15,33,23,25,26,17,13,6,2,2,2,0,4,0,"Borisov, Nikita",31384,T3,09:30 AM,10:45 AM,TR,1320,Digital Computer Laboratory
2019,Spring,CS,429,3,8,8,2,0,1,0,0,0,0,0,0,0,0,"Marinov, Darko",31389,Q3,02:00 PM,03:15 PM,TR,1310,Digital Computer Laboratory
2019,Spring,CS,431,3,8,12,6,5,0,0,2,0,0,0,0,0,0,"Sha, Lui R",31398,AB1,03:00 PM,04:50 PM,W,2325,Siebel Center for Comp Sci
2019,Spring,CS,433,2,4,7,3,2,3,1,1,0,0,1,0,0,0,"Fletcher, Christopher W",31405,S3,02:00 PM,03:15 PM,TR,1109,Siebel Center for Comp Sci
2019,Spring,CS,438,1,21,8,1,8,1,3,5,5,0,3,1,6,2,"Kravets, Robin H",51445,ONL,ARRANGED,,,,
2019,Spring,CS,440,5,90,24,25,63,8,6,8,2,0,0,0,0,0,"Hasegawa-Johnso, Mark A",31423,Q3,12:30 PM,01:45 PM,TR,1002,Electrical & Computer Eng Bldg
2019,Spring,CS,440,0,30,5,14,24,2,1,5,1,0,0,1,1,1,"Hockenmaier, Julia C",69112,R3,11:00 AM,12:15 PM,TR,1320,Digital Computer Laboratory
2019,Spring,CS,446,10,44,23,21,27,13,0,1,0,0,1,0,2,2,"Schwing, Alexander G",31421,P3,06:00 PM,07:15 PM,TR,1002,Electrical & Computer Eng Bldg
2019,Spring,CS,446,4,15,14,13,5,6,0,1,0,0,0,0,1,0,"Telgarsky, Matus J",68039,R3,03:30 PM,04:45 PM,TR,216,Siebel Center for Comp Sci
2019,Spring,CS,450,10,45,14,11,15,7,7,10,4,4,2,2,0,0,"Kloeckner, Andreas P",31427,B3,01:00 PM,02:15 PM,WF,1404,Siebel Center for Comp Sci
2019,Spring,CS,460,22,62,1,0,6,0,0,0,0,0,0,1,3,0,"Bambenek, John C",57998,AD1,01:00 PM,02:20 PM,T,1129,Siebel Center for Comp Sci
2019,Spring,CS,461,5,19,8,7,25,11,4,8,8,2,4,3,1,1,"Bailey, Michael D",48199,AL4,12:30 PM,01:45 PM,MW,1320,Digital Computer Laboratory
2019,Spring,CS,463,0,18,0,0,2,0,0,2,0,0,0,0,0,0,"Gunter, Carl",48205,P3,11:00 AM,12:15 PM,TR,1105,Siebel Center for Comp Sci
2019,Spring,CS,465,3,27,19,6,19,1,5,3,0,0,0,0,0,0,"Kirlik, Alex",43587,M3,11:00 AM,12:15 PM,MW,1320,Digital Computer Laboratory
2019,Spring,CS,466,10,36,8,7,2,0,0,0,0,0,0,0,0,0,"Peng, Jian",54552,B3,08:30 AM,09:50 AM,MW,216,Siebel Center for Comp Sci
2019,Spring,CS,467,10,31,4,4,1,0,0,0,0,0,0,0,0,1,"Karahalios, Kyratso G",56868,SV3,02:00 PM,03:15 PM,TR,216,Siebel Center for Comp Sci
2019,Spring,CS,477,6,5,6,3,1,0,0,0,0,0,0,1,1,2,"Parthasarathy, Madhusudan",39588,B3,09:30 AM,10:45 AM,WF,1304,Siebel Center for Comp Sci
2019,Spring,CS,484,1,5,0,4,6,1,2,0,0,0,1,2,0,0,"Kale, Laxmikant V",69486,DSO,ARRANGED,,,,
2019,Spring,CS,484,4,7,1,2,6,1,1,0,0,0,0,0,0,0,"Kale, Laxmikant V",69486,DSO,ARRANGED,,,,
2019,Spring,CS,498,1,27,13,4,0,2,3,0,0,0,0,0,0,0,"Chekuri, Chandra S",69364,ABD,12:30 PM,01:45 PM,TR,1310,Digital Computer Laboratory
2019,Spring,CS,498,0,149,8,2,2,2,0,1,1,0,0,0,3,0,"Walker, Trevor A",65685,AML,03:30 PM,04:45 PM,TR,1320,Digital Computer Laboratory
2019,Spring,CS,498,6,210,8,5,4,1,1,0,2,1,0,1,4,2,"Walker, Trevor A",65685,AML,03:30 PM,04:45 PM,TR,1320,Digital Computer Laboratory
2019,Spring,CS,498,103,93,36,17,7,0,0,4,0,0,2,0,4,0,"Farivar, Reza",69511,CCA,ARRANGED,,,,
2019,Spring,CS,498,1,1,4,4,3,6,1,3,0,0,2,0,2,1,"Campbell, R H",68121,DSG,12:30 PM,01:50 PM,MW,1310,Digital Computer Laboratory
2019,Spring,CS,498,11,28,3,0,2,0,0,0,0,0,0,0,0,0,"Caesar, Matthew C",69419,IT3,09:30 AM,10:45 AM,MW,1109,Siebel Center for Comp Sci
2019,Spring,CS,498,19,21,10,6,2,1,0,0,0,0,0,0,0,0,"Smaragdis, Paris",39660,PS3,12:30 PM,01:45 PM,TR,2310,Everitt Laboratory
2019,Spring,CS,498,4,20,17,19,7,7,4,2,2,2,0,0,2,0,"Kumar, Ranjitha",61851,RK1,11:00 AM,12:15 PM,MW,216,Siebel Center for Comp Sci
2019,Spring,CS,498,3,17,16,22,10,4,6,3,4,2,0,0,1,1,"Kumar, Ranjitha",61851,RK1,11:00 AM,12:15 PM,MW,216,Siebel Center for Comp Sci
2019,Spring,CS,498,1,30,41,27,20,10,6,1,1,0,1,0,0,0,"Shaffer, Eric G",50232,VR3,04:00 PM,05:15 PM,MW,1320,Digital Computer Laboratory
2019,Spring,CS,512,12,22,22,4,6,0,0,1,0,0,1,0,0,0,"Han, Jiawei",31604,F,09:30 AM,10:45 AM,TR,216,Siebel Center for Comp Sci
2019,Spring,CS,527,12,5,2,3,0,1,0,0,0,0,0,0,0,0,"Xie, Tao",68988,S,11:00 AM,12:15 PM,TR,1131,Siebel Center for Comp Sci
2019,Spring,CS,533,2,14,0,2,4,0,0,0,0,0,0,0,1,0,"Torrellas, Josep",31610,S,09:30 AM,10:45 AM,TR,1109,Siebel Center for Comp Sci
2019,Spring,CS,538,1,26,4,3,1,1,1,0,1,0,0,0,0,0,"Godfrey, Philip B",63702,N,11:00 AM,12:15 PM,MW,1109,Siebel Center for Comp Sci
2019,Spring,CS,555,8,11,4,0,2,0,0,0,0,0,0,0,0,1,"Fischer, Paul",50117,N,11:00 AM,12:15 PM,WF,1304,Siebel Center for Comp Sci
2019,Spring,CS,579,2,11,6,3,1,3,0,0,0,0,0,0,0,0,"Forbes, Michael A",41446,F,03:30 PM,04:45 PM,TR,1109,Siebel Center for Comp Sci
2019,Spring,CS,598,8,10,3,1,1,0,0,0,0,0,0,0,0,0,"Jiang, Nan",69363,NJ,12:30 PM,01:45 PM,TR,1304,Siebel Center for Comp Sci
2019,Spring,CW,100,12,6,3,1,0,1,0,0,0,0,1,0,0,0,"McVicker, Zachariah P",63861,F,02:00 PM,03:15 PM,MW,115,English Building
2019,Spring,CW,100,0,9,5,3,1,3,0,1,0,0,0,0,0,0,"Price, Julie P",65948,G,03:30 PM,04:45 PM,TR,115,English Building
2019,Spring,CW,200,1,7,5,1,1,0,4,0,1,0,0,0,2,1,"Miller, Benjamin P",60103,M,09:30 AM,10:45 AM,TR,115,English Building
2019,Spring,CW,243,4,9,0,2,0,0,2,0,3,1,0,0,1,0,"Hurley, Michael J",60104,B,09:30 AM,10:45 AM,MW,115,English Building
2019,Spring,CWL,207,0,170,12,4,2,2,0,0,0,0,0,1,0,0,"Mehta, Rini B",65004,ABB,10:00 AM,10:50 AM,R,132,Davenport Hall
2019,Spring,DANC,100,4,7,7,3,1,0,0,3,0,0,0,0,1,0,"Emadian, Elliot R",40256,A,09:00 AM,10:20 AM,W,2127,Krannert Center for Perf Arts
2019,Spring,DANC,100,0,27,2,0,0,1,0,0,0,0,0,0,0,0,"Johnston, Philip T",40270,AAP,11:00 AM,12:20 PM,W,2127,Krannert Center for Perf Arts
2019,Spring,DANC,100,54,33,1,5,0,3,0,0,1,0,0,0,0,0,"Chiaramonte, Laura J",63422,OL1,ARRANGED,,,,
2019,Spring,DANC,100,16,51,8,9,2,1,1,1,1,0,1,1,2,0,"Beck, Kenneth D",63899,OL2,ARRANGED,,,,
2019,Spring,DANC,101,9,7,3,2,0,0,0,0,0,0,0,0,1,0,"Rizzuto, Rachel E",31808,A,05:00 PM,06:20 PM,TR,111,Dance Studio
2019,Spring,DANC,107,14,2,1,0,1,1,1,0,0,0,1,0,0,0,"Allison, Evvie D",31818,A,05:00 PM,06:20 PM,TR,103,Dance Studio
2019,Spring,DANC,212,3,8,5,6,3,1,0,0,0,0,0,0,0,0,"Taylor, Endalyn M",68624,A,01:00 PM,02:20 PM,TR,111,Dance Studio
2019,Spring,DANC,260,1,7,5,6,5,0,0,0,1,0,0,0,0,1,"Oliver, Cynthia",63390,A,11:00 AM,12:20 PM,MWF,103,Dance Studio
2019,Spring,DANC,268,7,6,5,1,1,0,3,0,1,3,1,0,1,0,"Toenjes, John M",54956,JT,03:00 PM,04:20 PM,TR,103,Dance Studio
2019,Spring,DANC,340,16,12,11,1,3,5,1,1,1,1,0,0,0,0,"Fox, Kaitlin M",65069,ONL,ARRANGED,,,,
2019,Spring,ECE,110,8,9,8,11,5,1,1,3,0,1,1,0,2,0,"Choi, Hyungsoo",32464,AL1,09:00 AM,09:50 AM,MW,2017,Electrical & Computer Eng Bldg
2019,Spring,ECE,110,17,42,21,11,20,2,5,3,3,3,0,1,3,0,"Schmitz, Christopher",32464,AL1,09:00 AM,09:50 AM,MW,2017,Electrical & Computer Eng Bldg
2019,Spring,ECE,110,12,28,15,13,11,10,2,3,5,2,1,0,2,0,"Jiang, Jing",52909,AL3,02:00 PM,02:50 PM,MW,1015,Electrical & Computer Eng Bldg
2019,Spring,ECE,110,6,23,11,11,12,6,3,8,1,4,1,0,5,0,"Chen, Yun-Sheng",61723,AL4,03:00 PM,03:50 PM,MW,1002,Electrical & Computer Eng Bldg
2019,Spring,ECE,120,5,13,13,4,9,5,7,6,1,0,2,0,4,0,"Jones, Douglas L",61606,AL,09:00 AM,09:50 AM,MWF,1002,Electrical & Computer Eng Bldg
2019,Spring,ECE,120,9,19,11,11,7,10,3,4,1,0,0,1,3,0,"Choi, Dong San",63651,AL2,01:00 PM,01:50 PM,MWF,1015,Electrical & Computer Eng Bldg
2019,Spring,ECE,120,7,17,13,9,11,4,1,5,2,2,1,2,0,0,"Chitambar, Eric A",63652,AL3,03:00 PM,03:50 PM,MWF,1013,Electrical & Computer Eng Bldg
2019,Spring,ECE,120,0,7,3,3,3,2,1,1,1,1,1,1,0,0,"Bhowmik, Ujjal K",63653,AL4,04:00 PM,04:50 PM,MWF,1013,Electrical & Computer Eng Bldg
2019,Spring,ECE,205,8,48,28,27,31,22,12,14,15,7,4,3,3,0,"Cheng, Zuofu",59020,AL1,12:00 PM,12:50 PM,MWF,1002,Electrical & Computer Eng Bldg
2019,Spring,ECE,206,3,21,6,1,0,0,0,0,0,0,0,0,0,0,"Radhakrishnan, Chandrasek",59020,AL1,12:00 PM,12:50 PM,MWF,1002,Electrical & Computer Eng Bldg
2019,Spring,ECE,206,4,24,2,1,0,0,0,0,0,0,0,0,0,0,"Radhakrishnan, Chandrasek",59020,AL1,12:00 PM,12:50 PM,MWF,1002,Electrical & Computer Eng Bldg
2019,Spring,ECE,206,0,24,2,1,0,0,0,0,0,0,0,0,0,0,"Radhakrishnan, Chandrasek",59020,AL1,12:00 PM,12:50 PM,MWF,1002,Electrical & Computer Eng Bldg
2019,Spring,ECE,210,0,0,5,6,2,5,2,7,2,1,1,1,1,0,"Lahiri, Pratik",32505,AL1,09:00 AM,09:50 AM,MTWF,1013,Electrical & Computer Eng Bldg
2019,Spring,ECE,210,2,5,11,9,9,17,12,11,11,0,3,4,3,1,"Basar, Tangul",32532,AL2,01:00 PM,01:50 PM,MTWF,1013,Electrical & Computer Eng Bldg
